,소재지명,도로명,위도,경도,시설구분
2711,묵자닭볶음탕,경기도 용인시 처인구 이동읍 경기동로 718,37.13749725,127.1988033,일반음식점
2712,묵집,경기도 용인시 기흥구 민속촌로 90,37.26091947,127.120813,일반음식점
2713,문,경기도 용인시 기흥구 강남로 6,37.27068358,127.1271142,일반음식점
2715,문스펍,경기도 용인시 기흥구 죽전로15번길 7-13,37.3211675,127.1093933,일반음식점
2716,문어로용인역삼점,경기도 용인시 처인구 성산로121번길 5,37.2469678,127.189212,일반음식점
2717,문어세상,경기도 용인시 처인구 이동읍 경기동로 653,37.14198035,127.1938841,일반음식점
2718,문향,경기도 용인시 수지구 신봉1로347번길 6,37.33295729,127.0508701,일반음식점
2719,물고기자리,경기도 용인시 수지구 풍덕천로 155,37.3256726,127.0980508,일반음식점
2720,물레방아,경기도 용인시 기흥구 지삼로250번길 27,37.23362835,127.1362254,일반음식점
2721,물맑은 돌판구이,경기도 용인시 처인구 이동읍 백옥대로 664-10,37.19651736,127.2078088,일반음식점
2722,물범,경기도 용인시 기흥구 죽현로 8-20,37.31986137,127.1096596,일반음식점
2723,물푸레사계절밥상,경기도 용인시 기흥구 구성2로 18-5,37.29214472,127.1473501,일반음식점
2724,뭉치네,경기도 용인시 처인구 남사읍 방아로106번길 64,37.10774474,127.1728662,일반음식점
2725,뭉툭,경기도 용인시 처인구 명지로40번길 15-15,37.23127577,127.1867066,일반음식점
2726,뮤직가든스낵(MusicGardenSnack),경기도 용인시 처인구 포곡읍 에버랜드로 199,37.28996008,127.2165862,일반음식점
2727,미가낙지,경기도 용인시 처인구 양지면 양지로 77,37.23331025,127.2771002,일반음식점
2728,미가랑,경기도 용인시 처인구 모현읍 오포로 73,37.3417921,127.1752745,일반음식점
2730,미가찜탕,경기도 용인시 처인구 금령로 141,37.23521623,127.2120707,일반음식점
2731,미가초밥,경기도 용인시 처인구 모현읍 백옥대로2366번길 10,37.3342105,127.2500894,일반음식점
2732,미경이네식당,경기도 용인시 처인구 포곡읍 전대로 47,37.28290233,127.2200396,일반음식점
2733,미금정,경기도 용인시 수지구 현암로 159,37.3318175,127.1271814,일반음식점
2734,미꾸리,경기도 용인시 수지구 포은대로 319,37.3156793,127.0874904,일반음식점
2735,미꾸리마을추어탕,경기도 용인시 수지구 신봉1로 296-19,37.3338431,127.0581389,일반음식점
2737,미녀닭발,경기도 용인시 기흥구 흥덕1로79번길 2,37.27499329,127.0714955,일반음식점
2738,미녀닭발,경기도 용인시 기흥구 강남동로 12,37.2707635,127.1278589,일반음식점
2739,미녀닭발,경기도 용인시 처인구 이동읍 이원로 20-2,37.18960544,127.208579,일반음식점
2740,미니쉬&커피,경기도 용인시 처인구 금령로 86,37.23508365,127.2058224,일반음식점
2741,미담,경기도 용인시 처인구 백암면 한택로 2,37.0944743,127.4068622,일반음식점
2742,미담,경기도 용인시 기흥구 어정로 129,37.27588267,127.1440421,일반음식점
2743,미담(램)양꼬치,경기도 용인시 기흥구 동백5로 21-5,37.27679045,127.1520432,일반음식점
2744,미도락,경기도 용인시 처인구 금령로27번길 16-12,37.2356333,127.2000476,일반음식점
2745,미도락횟집,경기도 용인시 처인구 금령로27번길 27,37.2366901,127.1984839,일반음식점
2746,미들바틀,경기도 용인시 수지구 성복2로76번길 26-6,37.31471462,127.0807275,일반음식점
2747,미락,경기도 용인시 처인구 양지면 남곡로 21-1,37.2310571,127.2842564,일반음식점
2748,미락,경기도 용인시 처인구 양지면 죽양대로 2004-2,37.21590681,127.3212432,일반음식점
2749,미락,경기도 용인시 처인구 모현읍 백옥대로2332번길 21-13,37.33258715,127.2485865,일반음식점
2751,미락제면1941,경기도 용인시 기흥구 동백죽전대로527번길 98-6,37.28142651,127.1441288,일반음식점
2752,미래 분식,경기도 용인시 처인구 백암면 백암로201번길 23,37.1650667,127.372302,일반음식점
2753,미래물산(송전휴게소분식코너),경기도 용인시 처인구 이동읍 남북대로 2616,37.14020995,127.205751,일반음식점
2754,미래식당,경기도 용인시 처인구 포곡읍 전대로 20,37.2812403,127.2222561,일반음식점
2755,미래푸드,경기도 용인시 처인구 포곡읍 포곡로61번길 6,37.26789393,127.212868,일반음식점
2756,미램왕꼬치,경기도 용인시 수지구 풍덕천로140번길 9-7,37.3233121,127.0977997,일반음식점
2757,미르골프레저산업,경기도 용인시 기흥구 중부대로 242,37.2697945,127.0937414,일반음식점
2758,미리내시골밥상,경기도 용인시 처인구 백암면 삼백로 584,37.12326494,127.3748991,일반음식점
2759,미림,경기도 용인시 처인구 양지면 죽양대로 2041,37.21704677,127.3180734,일반음식점
2760,미림식당,경기도 용인시 처인구 백암면 죽양대로 876,37.1435971,127.3885855,일반음식점
2761,미미 마라탕,경기도 용인시 기흥구 구갈로 74,37.28112664,127.1118113,일반음식점
2762,미미동백점,경기도 용인시 기흥구 동백3로11번길 9,37.2696261,127.1529084,일반음식점
2763,미미생양꼬치&샤브샤브,경기도 용인시 수지구 광교중앙로295번길 25,37.29849985,127.0685301,일반음식점
2764,미미피자,경기도 용인시 처인구 금학로265번길 8,37.2385314,127.1933397,일반음식점
2765,미미한식탁 본점,경기도 용인시 기흥구 한보라1로 60,37.25036579,127.1075039,일반음식점
2766,미미향양꼬치,경기도 용인시 처인구 남사면 한숲로58번길 15,37.1529248,127.1722983,일반음식점
2767,미산정육식당,경기도 용인시 처인구 양지면 남평로 32,37.23095032,127.287873,일반음식점
2768,미성,경기도 용인시 처인구 동부로 164,37.22247159,127.2242041,일반음식점
2769,미성양꼬치,경기도 용인시 기흥구 용구대로 2370,37.29796377,127.1088025,일반음식점
2770,미소,경기도 용인시 처인구 원삼면 좌전로 170,37.2107268,127.321064,일반음식점
2771,미소라멘하하돈까스,경기도 용인시 처인구 모현읍 백옥대로 2581,37.35345611,127.2458072,일반음식점
2773,미소식당,경기도 용인시 기흥구 흥덕1로79번길 2,37.27499329,127.0714955,일반음식점
2774,미소야,경기도 용인시 기흥구 새천년로26번길 6,37.28864465,127.1119306,일반음식점
2775,미소야,경기도 용인시 기흥구 흥덕2로87번길 18,37.27574706,127.0718296,일반음식점
2776,미소야,경기도 용인시 기흥구 구성3로28번길 30,37.2960273,127.1520699,일반음식점
2777,미소야,경기도 용인시 기흥구 구성로 102,37.293378,127.120329,일반음식점
2778,미소야,경기도 용인시 수지구 현암로 159,37.3318175,127.1271814,일반음식점
2780,미소야 강남대점,경기도 용인시 기흥구 강남서로 9,37.27184601,127.1266882,일반음식점
2781,미소야 단대2호,경기도 용인시 수지구 죽전로144번길 4-1,37.3234945,127.1237382,일반음식점
2782,미소야 수지풍덕천점,경기도 용인시 수지구 정평로 36,37.3194813,127.0878557,일반음식점
2783,미소야 용인구갈점,경기도 용인시 기흥구 구갈로 70,37.28054931,127.1116789,일반음식점
2784,미소야 용인기흥효성점,경기도 용인시 기흥구 덕영대로2077번길 33,37.26361858,127.0974316,일반음식점
2786,미소야(서천마을점),경기도 용인시 기흥구 서천동로91번길 5,37.23344143,127.0722043,일반음식점
2787,미소야(쥬네브점),경기도 용인시 기흥구 동백죽전대로 444,37.27799636,127.1515898,일반음식점
2789,미소야민속촌점,경기도 용인시 기흥구 사은로126번길 6,37.25527748,127.1182477,일반음식점
2790,미소양꼬치,경기도 용인시 기흥구 한보라2로 13,37.25458786,127.1113048,일반음식점
2791,미소예산국수,경기도 용인시 처인구 양지면 교동로 1,37.23506597,127.2857759,일반음식점
2792,미소오뎅,경기도 용인시 수지구 광교중앙로296번길 22,37.2975978,127.0702705,일반음식점
2793,미소한근,경기도 용인시 처인구 양지면 남평로 138,37.22726316,127.2979498,일반음식점
2794,미술관옆고깃집,경기도 용인시 처인구 명지로60번길 8-3,37.23111477,127.1871807,일반음식점
2796,미스사이공 상현점,경기도 용인시 수지구 만현로67번길 11,37.30934112,127.0880811,일반음식점
2797,미스사이공용인처인구청점,경기도 용인시 처인구 금령로 25,37.2349142,127.1989865,일반음식점
2798,미스코(miss ko),경기도 용인시 처인구 모현읍 백옥대로2332번길 21-21,37.33286574,127.2481905,일반음식점
2802,미스터보쌈 용인수지점,경기도 용인시 수지구 풍덕천로 188-1,37.3262014,127.1014702,일반음식점
2804,미스터빠삭,경기도 용인시 기흥구 강남서로 9,37.2721154,127.1266672,일반음식점
2805,미스터빠삭,경기도 용인시 수지구 풍덕천로 122,37.32253617,127.0955487,일반음식점
2806,미스터빠삭(보라점),경기도 용인시 기흥구 사은로 130-8,37.25465992,127.1196153,일반음식점
2807,미스터야시장,경기도 용인시 처인구 포곡읍 성산로692번길 32,37.2867349,127.2173428,일반음식점
2808,미스터오징어 용인보정점,경기도 용인시 기흥구 죽전로15번길 5,37.32102526,127.1099922,일반음식점
2809,미스터육회엔전,경기도 용인시 기흥구 죽전로 7,37.3206802,127.1094392,일반음식점
2810,미스터피자 상현,경기도 용인시 수지구 광교중앙로 338,37.30030383,127.0713407,일반음식점
2811,미스터피자 용인동백점,경기도 용인시 기흥구 동백중앙로 265,37.27640399,127.1526462,일반음식점
2812,미스터피자수지점,경기도 용인시 수지구 풍덕천로 114,37.32224518,127.0948053,일반음식점
2813,미식,경기도 용인시 처인구 포곡읍 포곡로124번길 12,37.26955097,127.2197531,일반음식점
2814,미식회관,경기도 용인시 처인구 명지로60번길 20-4,37.2301053,127.1861281,일반음식점
2815,미아리우동집 김량장점,경기도 용인시 처인구 금령로85번길 6,37.23587715,127.205932,일반음식점
2816,미야자키,경기도 용인시 처인구 명지로 269,37.22721897,127.2046231,일반음식점
2817,미운오리,경기도 용인시 처인구 모현읍 백옥대로 2561,37.3515231,127.247541,일반음식점
2818,미운오리,경기도 용인시 기흥구 신갈로58번길 13-4,37.27261156,127.1072869,일반음식점
2819,미인밥상,경기도 용인시 기흥구 흥덕중앙로 41,37.276432,127.0714694,일반음식점
2820,미정국수 죽전점,경기도 용인시 기흥구 죽전로 20,37.31995825,127.1107695,일반음식점
2822,미주참치,경기도 용인시 수지구 풍덕천로139번길 10-1,37.32479176,127.0961686,일반음식점
2824,미쳐버린파닭,경기도 용인시 처인구 모현읍 백옥대로2384번길 21-2,37.33625401,127.2520061,일반음식점
2825,미추건축,경기도 용인시 처인구 이동읍 화산로205번길 26,37.14994215,127.223168,일반음식점
2826,미치닥떡볶이 기흥점,경기도 용인시 기흥구 신고매로 59,37.22341803,127.114249,일반음식점
2828,미태리 용인보정점,경기도 용인시 기흥구 죽전로 10,37.32024051,127.109827,일반음식점
2829,미태리용인신봉점,경기도 용인시 수지구 신봉2로 5,37.323534,127.0773338,일반음식점
2830,미트사이더 텍사스 바베큐 수지점,경기도 용인시 수지구 신수로783번길 12,37.34027718,127.1013692,일반음식점
2831,미트엔미트(Meet&Meat),경기도 용인시 기흥구 죽전로 11,37.32075444,127.1098695,일반음식점
2832,미포,경기도 용인시 처인구 포곡읍 포곡로117번길 12,37.27104227,127.2176384,일반음식점
2833,미향,경기도 용인시 처인구 금령로39번길 14,37.2359926,127.2007135,일반음식점
2834,미향꼬치,경기도 용인시 기흥구 언남로 27,37.29333209,127.1288527,일반음식점
2835,민's 다이닝,경기도 용인시 처인구 양지면 양대로 31,37.23582486,127.2867207,일반음식점
2836,민가,경기도 용인시 기흥구 마북로247번길 108,37.31766509,127.1274014,일반음식점
2837,민가네뚝배기해장국,경기도 용인시 처인구 백암면 죽양대로797번길 26,37.13745905,127.3974117,일반음식점
2838,민들레,경기도 용인시 처인구 양지면 한터로 738-1,37.26471726,127.2830979,일반음식점
2839,민들레,경기도 용인시 기흥구 지삼로250번길 46,37.23281384,127.1351696,일반음식점
2840,민들레김밥 죽전홀씨점,경기도 용인시 기흥구 보정로 115,37.3198435,127.1152126,일반음식점
2841,민물공원식당,경기도 용인시 처인구 이동읍 어진로 887,37.1094282,127.2031064,일반음식점
2843,민속보쌈,경기도 용인시 처인구 포곡읍 전대로76번길 1,37.2848527,127.2177109,일반음식점
2844,민속전집,경기도 용인시 기흥구 흥덕1로79번길 2,37.27499329,127.0714955,일반음식점
2845,민속촌,경기도 용인시 처인구 금령로 116,37.23522729,127.2092378,일반음식점
2846,민속촌,경기도 용인시 기흥구 민속촌로 90,37.26091947,127.120813,일반음식점
2848,민속촌감자탕,경기도 용인시 처인구 용문로 70,37.2366354,127.193345,일반음식점
2850,민스키친,경기도 용인시 수지구 포은대로 536,37.324647,127.1068499,일반음식점
2851,민이주막,경기도 용인시 기흥구 신갈로 140,37.279143,127.1061814,일반음식점
2852,민지호프,경기도 용인시 기흥구 갈천로7번길 63-6,37.27109409,127.1063474,일반음식점
2854,민하우스,경기도 용인시 기흥구 민속촌로 10,37.2550118,127.1059349,일반음식점
2855,민향(民香),경기도 용인시 기흥구 민속촌로 90,37.26091947,127.120813,일반음식점
2857,민희네밥집,경기도 용인시 처인구 금령로85번길 14-8,37.236443,127.2061014,일반음식점
2858,믿음반점,경기도 용인시 처인구 포곡읍 포곡로118번길 3,37.26968672,127.2187051,일반음식점
2860,밀박스(Meal Box),경기도 용인시 처인구 모현읍 외대로 6,37.33718756,127.2501516,일반음식점
2862,밀밭,경기도 용인시 기흥구 동백중앙로 199,37.2712131,127.1519871,일반음식점
2863,밀밭샤브,경기도 용인시 처인구 금학로265번길 2,37.23796317,127.1932067,일반음식점
2864,밀보리식당,경기도 용인시 처인구 금령로 146,37.23482935,127.2123847,일반음식점
2865,밀숲,경기도 용인시 수지구 수지로296번길 51-7,37.3217918,127.0946613,일반음식점
2866,밀앤펍,경기도 용인시 처인구 명지로116번길 8,37.22515649,127.1871828,일반음식점
2867,밀토랑바지락칼국수,경기도 용인시 처인구 한터로 18,37.25424945,127.2139911,일반음식점
2868,밀회관,경기도 용인시 기흥구 죽전로 3,37.32076092,127.109102,일반음식점
2869,밍,경기도 용인시 처인구 금령로99번길 2,37.23590772,127.2073524,일반음식점
2870,바니양념통닭,경기도 용인시 처인구 이동읍 이원로 18,37.18975865,127.2085672,일반음식점
2872,바다,경기도 용인시 수지구 만현로 103,37.3072922,127.0854168,일반음식점
2873,바다 양푼이 동태탕·찜,경기도 용인시 수지구 현암로 95,37.33187355,127.1197117,일반음식점
2875,바다밥상,경기도 용인시 수지구 용구대로 2711,37.32750158,127.1085817,일반음식점
2877,바다속풍경,경기도 용인시 기흥구 신갈로124번길 32,37.27763028,127.1093928,일반음식점
2878,바다수산,경기도 용인시 처인구 백암면 근창로 43,37.16320195,127.3703055,일반음식점
2879,바다에 왕코다리,경기도 용인시 기흥구 석성로 80,37.29412963,127.1078295,일반음식점
2880,바다이야기,경기도 용인시 기흥구 중부대로 789,37.25812267,127.1432235,일반음식점
2881,바다향기 수지점,경기도 용인시 수지구 문인로54번길 2,37.33351206,127.0973273,일반음식점
2883,바다향왕코다리,경기도 용인시 처인구 양지면 죽양대로2016번길 56,37.21964023,127.3163877,일반음식점
2885,바다횟집,경기도 용인시 수지구 풍덕천로148번길 5-2,37.3237353,127.0981612,일반음식점
2888,바래이투,경기도 용인시 수지구 광교중앙로296번길 4,37.29595836,127.0695812,일반음식점
2889,바로그집,경기도 용인시 처인구 모현읍 문형동림로 122,37.33406802,127.190341,일반음식점
2890,바로김밥,경기도 용인시 기흥구 마북로 159,37.30410494,127.1235302,일반음식점
2891,바로담다,경기도 용인시 수지구 광교중앙로 338,37.30030383,127.0713407,일반음식점
2892,바르다 김선생,경기도 용인시 기흥구 죽전로 20,37.32023643,127.1113281,일반음식점
2893,바르다김선생 광교상현점,경기도 용인시 수지구 광교중앙로 305,37.2974004,127.0687703,일반음식점
2894,바르다김선생 기흥농서점,경기도 용인시 기흥구 서천로201번길 14,37.2299696,127.0718068,일반음식점
2895,바르다김선생 수지점,경기도 용인시 수지구 수지로296번길 51-7,37.3217918,127.0946613,일반음식점
2896,바르다김선생용인동백점,경기도 용인시 기흥구 동백7로 83,37.28168162,127.1603943,일반음식점
2899,바른소바,경기도 용인시 기흥구 서천로117번길 9,37.23701753,127.0740217,일반음식점
2900,바른손칼국수,경기도 용인시 수지구 풍덕천로140번길 21,37.3222304,127.0984075,일반음식점
2901,바른순대국,경기도 용인시 기흥구 동백3로11번길 33,37.2714602,127.1512364,일반음식점
2902,바른참치,경기도 용인시 처인구 명지로 24,37.23397445,127.1880257,일반음식점
2903,바른치킨,경기도 용인시 기흥구 기흥역로 16,37.2737953,127.1145258,일반음식점
2904,바른치킨 동천자이점,경기도 용인시 수지구 고기로 89,37.34476859,127.0915344,일반음식점
2905,바른치킨 용인동백점,경기도 용인시 기흥구 동백3로11번길 12,37.27019468,127.153092,일반음식점
2906,바른치킨 용인영덕점,경기도 용인시 기흥구 흥덕1로79번길 24,37.27676929,127.0715644,일반음식점
2907,바른치킨수지상현점,경기도 용인시 수지구 만현로 69,37.3085075,127.0869071,일반음식점
2908,바른치킨용인둔전점,경기도 용인시 처인구 영문로29번길 17,37.26718487,127.2068491,일반음식점
2909,바름,경기도 용인시 수지구 신수로 767,37.33859078,127.1010463,일반음식점
2910,바바,경기도 용인시 수지구 풍덕천로139번길 16-1,37.3250616,127.0958274,일반음식점
2912,바비든든,경기도 용인시 처인구 모현읍 외대로 81,37.3391514,127.265306,일반음식점
2913,바빈스 수지1호점,경기도 용인시 수지구 문인로31번길 3-17,37.3328429,127.1001925,일반음식점
2914,바빈스커피 기흥테라타워점,경기도 용인시 기흥구 서천로201번길 11,37.2313942,127.0719115,일반음식점
2915,바소(VASO),경기도 용인시 기흥구 지삼로98번길 47,37.25204293,127.1271948,일반음식점
2916,바에이치(BarH),경기도 용인시 처인구 포곡읍 포곡로 86,37.26804377,127.215431,일반음식점
2917,바엔,경기도 용인시 기흥구 죽전로 23,37.32075889,127.1112238,일반음식점
2919,바오돈까스,경기도 용인시 기흥구 한보라2로14번길 8-6,37.25356719,127.1106673,일반음식점
2920,바우네순대국,경기도 용인시 처인구 명지로60번길 8-13,37.23190844,127.1873466,일반음식점
2921,바울아저씨보라점,경기도 용인시 기흥구 한보라2로14번길 7-3,37.25363258,127.1113661,일반음식점
2922,바위꽃,경기도 용인시 처인구 중부대로 1180,37.2379953,127.1761511,일반음식점
2923,바차(varchar),경기도 용인시 수지구 풍덕천로129번길 16-6,37.32470151,127.095545,일반음식점
2925,바코드(BARCODE),경기도 용인시 처인구 포곡읍 포곡로 87,37.268738,127.2151736,일반음식점
2926,바하마 레스토랑(BAHAMA Restaurant),경기도 용인시 처인구 포곡읍 에버랜드로 199,37.28996008,127.2165862,일반음식점
2927,박가네고깃간,경기도 용인시 처인구 경안천로 280,37.25603881,127.2196791,일반음식점
2928,박가네국수,경기도 용인시 처인구 금령로99번길 6-3,37.2361884,127.2074304,일반음식점
2929,박가네부대찌개,경기도 용인시 기흥구 흥덕2로65번길 8-10,37.27374747,127.0734652,일반음식점
2930,박가네부대찌개&김치찌개,경기도 용인시 처인구 금령로90번길 8,37.23468595,127.2061305,일반음식점
2931,박가네옛날김치찌개,경기도 용인시 처인구 양지면 죽양대로 2039,37.21688483,127.3182766,일반음식점
2932,박가네한식뷔페,경기도 용인시 처인구 금령로90번길 8,37.23476903,127.2061731,일반음식점
2933,박경규항아리보쌈,경기도 용인시 기흥구 관곡로64번길 14-6,37.28157943,127.112452,일반음식점
2934,박경규항아리보쌈(남사점),경기도 용인시 처인구 남사면 한숲로 60,37.15319609,127.1716348,일반음식점
2935,박대박,경기도 용인시 처인구 이동읍 이원로 92,37.1875261,127.2161286,일반음식점
2936,박대와막창,경기도 용인시 수지구 동천로 17,37.34117745,127.101037,일반음식점
2937,박도수서양육식당,경기도 용인시 기흥구 금화로108번길 8,37.2671465,127.1065033,일반음식점
2938,박선장네,경기도 용인시 수지구 현암로 165,37.33188953,127.1275682,일반음식점
2939,박쉐프즉석떡볶이,경기도 용인시 기흥구 탑실로 36,37.23894339,127.1097278,일반음식점
2940,박신,경기도 용인시 처인구 고림로 142-1,37.24517573,127.2191781,일반음식점
2941,박은자맛사랑,경기도 용인시 기흥구 구성로 135,37.2924869,127.1238137,일반음식점
2942,박정문수제만두전문점,경기도 용인시 수지구 성복2로76번길 25-38,37.31496376,127.0798119,일반음식점
2943,박첨지,경기도 용인시 기흥구 공세로 128,37.23583011,127.1086841,일반음식점
2944,박초밥 수지점,경기도 용인시 수지구 풍덕천로96번길 3-9,37.32145766,127.0938389,일반음식점
2945,박터진흥부네,경기도 용인시 기흥구 청명산로 136,37.26497742,127.0863154,일반음식점
2946,반올림피자샵,경기도 용인시 처인구 경안천로42번길 7,37.2368308,127.2110722,일반음식점
2947,반올림피자샵 구성마북점,경기도 용인시 기흥구 마북로 104,37.3001007,127.1200635,일반음식점
2948,반올림피자샵구갈점,경기도 용인시 기흥구 갈곡로 6,37.2716093,127.1291173,일반음식점
2950,반찬매니아,경기도 용인시 기흥구 용구대로2152번길 39,37.2802058,127.1099347,일반음식점
2951,발리,경기도 용인시 처인구 금령로140번길 5,37.23477411,127.2119114,일반음식점
2952,밤낮(밤은낮보다아름답다),경기도 용인시 처인구 금령로71번길 6-4,37.2354363,127.2046224,일반음식점
2953,밤밤피자용인모현점,경기도 용인시 처인구 모현읍 백옥대로2332번길 21-21,37.33286574,127.2481905,일반음식점
2954,밤삐,경기도 용인시 수지구 풍덕천로147번길 6,37.32482272,127.0973198,일반음식점
2955,밤새,경기도 용인시 기흥구 금화로 106,37.26661457,127.1064722,일반음식점
2957,밤새노가리,경기도 용인시 기흥구 마북로 159,37.30410494,127.1235302,일반음식점
2958,밤새노가리,경기도 용인시 기흥구 죽전로 20,37.32023643,127.1113281,일반음식점
2960,밤새노가리비어,경기도 용인시 수지구 정든로 5,37.32753597,127.1135593,일반음식점
2961,밤새지기,경기도 용인시 처인구 포곡읍 포곡로108번길 5,37.2687959,127.2180148,일반음식점
2962,밤키친 고고,경기도 용인시 수지구 정평로 40-3,37.3197335,127.0880477,일반음식점
2963,밥&칼,경기도 용인시 처인구 포곡읍 백옥대로 1924-6,37.29814053,127.234191,일반음식점
2964,밥과술이만났을때,경기도 용인시 기흥구 갈천로 80,37.2700439,127.1080262,일반음식점
2965,밥도먹고술도먹고,경기도 용인시 처인구 금령로40번길 6,37.234326,127.2005175,일반음식점
2967,밥먹자,경기도 용인시 기흥구 신갈로124번길 27-2,37.278197,127.1090402,일반음식점
2968,밥먹자,경기도 용인시 기흥구 동백죽전대로 444,37.27799636,127.1515898,일반음식점
2969,밥사랑,경기도 용인시 수지구 풍덕천로172번길 3-9,37.32553677,127.1005554,일반음식점
2970,밥상마루,경기도 용인시 기흥구 동백3로11번길 12,37.27019468,127.153092,일반음식점
2971,밥심,경기도 용인시 기흥구 동탄기흥로 697,37.22233532,127.0976849,일반음식점
2972,밥애찬,경기도 용인시 기흥구 갈곡로 1,37.27155363,127.12861,일반음식점
2973,밥앤정,경기도 용인시 수지구 죽전로 152,37.31979601,127.1314427,일반음식점
2975,밥엔청국장,경기도 용인시 처인구 모현읍 곡현로 660,37.34254024,127.2250592,일반음식점
2976,밥은화 경희대국제캠퍼스점,경기도 용인시 기흥구 서그내로15번길 29,37.24640671,127.0765254,일반음식점
2977,밥이라면,경기도 용인시 수지구 죽전로 136,37.323501,127.1229481,일반음식점
2978,밥이랑반찬이랑,경기도 용인시 처인구 지삼로 595,37.2411992,127.166529,일반음식점
2979,밥이밥이,경기도 용인시 처인구 금령로12번길 57,37.23399685,127.203379,일반음식점
2980,밥집,경기도 용인시 처인구 양지면 남평로 111,37.22673408,127.2943102,일반음식점
2981,밥집입니다,경기도 용인시 처인구 백옥대로1362번길 27,37.25767773,127.2152186,일반음식점
2982,방가스,경기도 용인시 수지구 진산로 28,37.3127023,127.0924167,일반음식점
2983,방갈로,경기도 용인시 처인구 금령로93번길 7-1,37.2360822,127.206292,일반음식점
2984,방아깐통골뱅이수지점,경기도 용인시 수지구 풍덕천로139번길 15,37.3246743,127.0956916,일반음식점
2985,방울이네,경기도 용인시 처인구 고진로 25,37.23911735,127.2150066,일반음식점
2987,방이편백육분삼십역북점,경기도 용인시 처인구 명지로40번길 15-9,37.23162746,127.1867615,일반음식점
2988,방일해장국,경기도 용인시 기흥구 동탄기흥로 957,37.24314975,127.1033471,일반음식점
2989,방일해장국,경기도 용인시 처인구 경안천로42번길 25-18,37.2366923,127.2129312,일반음식점
2991,방자네 바지락칼국수,경기도 용인시 기흥구 어정로 134-4,37.27488318,127.1443964,일반음식점
2992,"방죽골,웰스토리",경기도 용인시 수지구 문인로54번길 3,37.33360885,127.0966181,일반음식점
2993,방태막국수 용인민속촌점,경기도 용인시 기흥구 민속촌로 24,37.25476372,127.107233,일반음식점
2994,배꼽시계,경기도 용인시 처인구 양지면 양지로143번길 18-11,37.23574874,127.2854233,일반음식점
2995,배달돼지 죽전점,경기도 용인시 수지구 정든로14번길 3,37.32707896,127.1143856,일반음식점
2996,배달삼겹 갈통삼 유림점,경기도 용인시 처인구 백옥대로1380번길 11-9,37.25901773,127.2139392,일반음식점
2997,배달시키면돼지,경기도 용인시 수지구 풍덕천로 188-1,37.32628815,127.1015108,일반음식점
2998,배달의쌀국수 용인기흥점,경기도 용인시 기흥구 어정로 163,37.2760482,127.147464,일반음식점
2999,배달의쌀국수 용인수지점,경기도 용인시 수지구 풍덕천로148번길 3,37.3239517,127.0979697,일반음식점
3001,배떡,경기도 용인시 처인구 포곡읍 포곡로108번길 16,37.26813255,127.2183936,일반음식점
3003,배떡 김량장점,경기도 용인시 처인구 금령로27번길 5,37.23524696,127.1990688,일반음식점
3004,배떡 수지진산점,경기도 용인시 수지구 진산로 28,37.31478321,127.0926221,일반음식점
3006,배떡구성점,경기도 용인시 기흥구 용구대로 2362,37.29750522,127.1091546,일반음식점
3007,배밭갈비,경기도 용인시 수지구 대지로 152,37.32934124,127.125549,일반음식점
3009,배부장찌개 용인보정점,경기도 용인시 기흥구 죽전로 7,37.32076222,127.109497,일반음식점
3010,배부장찌개(기흥구청점),경기도 용인시 기흥구 구갈로60번길 9-1,37.2799604,127.1123023,일반음식점
3011,배부장찌개(둔전점),경기도 용인시 처인구 포곡읍 포곡로118번길 3,37.2696867,127.2187051,일반음식점
3012,배부장찌개(흥덕점),경기도 용인시 기흥구 흥덕1로79번길 2,37.2749003,127.0714116,일반음식점
3013,배부장찌개가,경기도 용인시 처인구 명지로60번길 8-4,37.2308867,127.187685,일반음식점
3014,배부장찌개용인한숲시티점,경기도 용인시 처인구 남사면 한숲로58번길 16,37.15247466,127.1720497,일반음식점
3016,배터지는 생돈가스&풍수,경기도 용인시 기흥구 용구대로2152번길 34,37.27949815,127.1099923,일반음식점
3017,배터지는집,경기도 용인시 처인구 금령로99번길 16-1,37.23705391,127.2071511,일반음식점
3018,배트맨,경기도 용인시 수지구 풍덕천로139번길 10-8,37.32483929,127.0968908,일반음식점
3019,백곱식당 용인신갈점,경기도 용인시 기흥구 새천년로16번길 3-16,37.28830948,127.1114247,일반음식점
3020,백곱식당 용인역북점,경기도 용인시 처인구 명지로40번길 15-7,37.2319702,127.186839,일반음식점
3021,백금,경기도 용인시 처인구 백옥대로 1388,37.25882596,127.2129137,일반음식점
3022,백금당,경기도 용인시 기흥구 죽전로27번길 14-12,37.32212374,127.112368,일반음식점
3024,백남준아트센터웰엔카페,경기도 용인시 기흥구 상갈로 6,37.2679881,127.1096919,일반음식점
3025,백년가야밀면,경기도 용인시 기흥구 관곡로 96,37.28003164,127.1132496,일반음식점
3026,백년밥상,경기도 용인시 처인구 백암면 죽양대로904번길 25,37.14794092,127.3879773,일반음식점
3027,백년삼계탕 롯데몰수지점,경기도 용인시 수지구 성복2로 38,37.31268183,127.083302,일반음식점
3028,백년짬뽕,경기도 용인시 처인구 포곡읍 석성로888번길 37-14,37.27388363,127.1930722,일반음식점
3029,백년통닭,경기도 용인시 수지구 대지로 19,37.3284265,127.1121581,일반음식점
