,소재지명,도로명,위도,경도,시설구분
253,(주)수도권자원순환센터,경기도 용인시 처인구 이동읍 덕성산단1로68번길 19,37.16950107,127.2134883,폐기물처리업체
254,㈜덕진플라스틱,경기도 용인시 처인구 이동읍 화산로 175,37.14711438,127.2211028,폐기물처리업체
255,㈜씨케이리소스,경기도 용인시 처인구 이동읍 문화로 118,37.13395028,127.2160457,폐기물처리업체
256,㈜미래우드,경기도 용인시 처인구 백암면 백봉로 47,37.15392908,127.3783041,폐기물처리업체
257,온누리주식회사 남사지점,경기도 용인시 처인구 남사면 처인성로 957-4,37.17178289,127.1790175,폐기물처리업체
258,글로벌네트워크(주),경기도 용인시 수지구 대지로 41,37.32875826,127.1139639,폐기물처리업체
259,㈜합동,경기도 용인시 모현면 오산리 263-1,37.32989936,127.1499366,폐기물처리업체
260,최정호,경기도 용인시 처인구 백암면 청계로393번길 55,37.17714186,127.4077974,폐기물처리업체
261,천리원체험농장,경기도 용인시 이동면 묘봉리 591-1,37.1324575,127.2184751,폐기물처리업체
262,에코팜스,경기도 용인시 처인구 백암면 백원로377번길 37-26,37.16378379,127.3526723,폐기물처리업체
263,일심환경,경기도 용인시 양지면 주북리 753-4,37.25515662,127.2448712,폐기물처리업체
264,대한유지,경기도 용인시 처인구 이동읍 화산로 196,37.14714642,127.2232641,폐기물처리업체
265,제로앤에코,경기도 용인시 처인구 이동읍 백자로 397,37.19541857,127.1898738,폐기물처리업체
266,백옥영농조합,경기도 용인시 처인구 백암면 박곡로216번길 33,37.17522665,127.4013013,폐기물처리업체
267,㈜케이블테크,경기도 용인시 처인구 남사면 각궁로 126,37.10103986,127.1541953,폐기물처리업체
268,주식회사 신광상사,경기도 용인시 처인구 백암면 죽양대로 870-4,37.14354094,127.3892493,폐기물처리업체
269,㈜남강엠앤테크,경기도 용인시 처인구 이동읍 서리로 185,37.19541228,127.1699604,폐기물처리업체
270,하늘유통,경기도 용인시 처인구 백령로 34-8,37.26388284,127.1931769,폐기물처리업체
