시군명,사업장명,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,
용인시,스쿨푸드딜리버리 용인기흥점,"경기도 용인시 기흥구 신갈로96번길 15-20, 우측 1층 (신갈동)",경기도 용인시 기흥구 신갈동 42-15 1층 우측 ,16968,37.27585776,127.1076423,
용인시,스타,"경기도 용인시 수지구 동천로153번길 7, 상가동 1블록-10호 (동천동, 한빛마을 래미안이스트팰리스 1단지)",경기도 용인시 수지구 동천동 935번지 한빛마을 래미안이스트팰리스 1단지,16822,37.3364474,127.0879538,
용인시,스타동,경기 용인시 기흥구 관곡로 92,,,,,
용인시,스타미트앤스타커피,"경기도 용인시 기흥구 동백5로 22, 쥬네브문월드빌딩 가동 b164호 (중동)",경기도 용인시 기흥구 중동 838 쥬네브문월드빌딩 가동 b164호,17006,37.27590419,127.1512723,
용인시,스타호프,"경기도 용인시 처인구 백암면 백암로201번길 6, 지하1층",경기도 용인시 처인구 백암면 백암리 366-6번지 지하1층 ,17178,37.1647267,127.3744395,
용인시,스탠아트센터,"경기도 용인시 기흥구 죽전로43번길 17 (보정동, 1층)",경기도 용인시 기흥구 보정동 1200-3 1층 ,16898,37.32176508,127.1129455,
용인시,스터번,"경기도 용인시 기흥구 신고매로 59, 리빙파워센터 3층 307호 (고매동)",경기도 용인시 기흥구 고매동 271번지 리빙파워센터 3층 307호 ,17086,37.22341803,127.114249,
용인시,스테이블95-1(STABLE95-1),"경기도 용인시 처인구 양지면 대대로 110, 가동 1층",경기도 용인시 처인구 양지면 대대리 95-1 한터조랑말목장 ,17039,37.27120944,127.2652921,
용인시,스테이엘로,경기 용인시 수지구 디지털벨리로 21-6,,,,,
용인시,스테이크 드 새우,경기 용인시 수지구 죽전로144번길 4-5,,,,,
용인시,스테프핫도그용인동백점,"경기도 용인시 기흥구 동백죽전대로 444 (중동,쥬네브썬월드 6001호)",경기도 용인시 기흥구 중동 833번지 쥬네브썬월드 6001호,17006,37.2779622,127.1516621,
용인시,스토리엠(story M),경기 용인시 기흥구 석현로 70,,,,,
용인시,스토리오브쉐프뉴욕,"경기도 용인시 처인구 중부대로 1218, 109호~115호 (역북동)",경기도 용인시 처인구 역북동 370-13 109호~115호 ,17053,37.23730792,127.1806162,
용인시,스토리카페소소,경기 용인시 처인구 금학로 249,,,,,
용인시,스트릭스알루코(STRIX ALUCO),경기도 용인시 기흥구 죽전로15번길 7-8 (보정동),경기도 용인시 기흥구 보정동 1187-10 ,16897,37.32136681,127.109697,
용인시,스파게티샵(#),"경기도 용인시 기흥구 보정로 109 (보정동, 103호)",경기도 용인시 기흥구 보정동 1266-3번지 103호,16898,37.3193955,127.1151008,
용인시,스파이더고,"경기도 용인시 처인구 남사읍 한숲로 45, 옐로우상가 120호",경기도 용인시 처인구 남사읍 아곡리 694 옐로우상가 120호,17117,37.15282632,127.1701946,
용인시,스페이스어스,"경기도 용인시 수지구 수지로342번길 34, 5층 일부호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 704-6 ,16837,37.32547934,127.0969099,
용인시,스피드웨이클럽,"경기도 용인시 처인구 포곡읍 에버랜드로 199, A02동 2층 (외25필지)","경기도 용인시 처인구 포곡읍 유운리 509-1 외25필지, 2층 A02동 ",17023,37.28996008,127.2165862,
용인시,스피키지(Speakeasy),"경기도 용인시 처인구 금령로85번길 8, 1층 (김량장동)",경기도 용인시 처인구 김량장동 133-122번지 1층 ,17052,37.23604699,127.2058524,
용인시,슬기로운돈까스,"경기도 용인시 기흥구 구성로 357, 용인테크노밸리 지식산업센터 B동 103호 (청덕동)",경기도 용인시 기흥구 청덕동 556 용인테크노밸리 B동 103호,16914,37.29135376,127.1481097,
용인시,슬로우 캘리(기흥구청점),경기 용인시 기흥구 관곡로64번길 18,,,,,
용인시,슬로우제이커피,"경기도 용인시 처인구 이동읍 백자로 127-1, 1층 일부",경기도 용인시 처인구 이동읍 서리 689-9 1층 일부 ,17126,37.21214697,127.1697563,
용인시,승도리네 곱도리탕 수지구청점,"경기도 용인시 수지구 풍덕천로139번길 6-7, 우송빌딩 1층 일부호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 710-7 우송빌딩 ,16837,37.32471352,127.0970156,
용인시,승도리네 광교상현역점,"경기도 용인시 수지구 광교중앙로 304, 1층 102호 (상현동)",경기도 용인시 수지구 상현동 1131-6 ,16943,37.29710658,127.0695987,
용인시,승우네푸드,"경기도 용인시 기흥구 신구로 59, 1층 106호 (신갈동)",경기도 용인시 기흥구 신갈동 31-3 1층 106호 ,16968,37.27744982,127.1093373,
용인시,승태네식당.쿠키&파이,경기 용인시 처인구 금령로27번길 16-7,"경기도 용인시 처인구 김량장동 320-3 2동가,나호 ",17050,37.23600473,127.1993025,
용인시,승피자,"경기도 용인시 기흥구 구성3로28번길 20, 가나프라자2차 1층 103호 (청덕동)",경기도 용인시 기흥구 청덕동 502-6 가나프라자2차 103호,16892,37.2952417,127.1521534,
용인시,시골맛집,경기도 용인시 처인구 포곡읍 전대로78번길 18 (1층),경기도 용인시 처인구 포곡읍 전대리 191-8번지 1층,17023,37.2865207,127.2171518,
용인시,시골밥상,"경기도 용인시 처인구 양지면 죽양대로2071번길 17, 1층",경기도 용인시 처인구 양지면 평창리 664번지 ,17163,37.2178889,127.3146946,
용인시,시골밥상,"경기도 용인시 수지구 신봉1로 68 (신봉동,인용빌딩 114호)",경기도 용인시 수지구 신봉동 23-1번지 인용빌딩 114호,16815,37.3227857,127.0779423,
용인시,시골밥상김밥,"경기도 용인시 처인구 백암면 백암로201번길 12-1, 1층",경기도 용인시 처인구 백암면 백암리 373-3번지 1층,17178,37.1648369,127.3737757,
용인시,시골밥상생삼겹살,경기도 용인시 처인구 중부대로 1614 (마평동),경기도 용인시 처인구 마평동 510-8 ,17144,37.23294549,127.223778,
용인시,시골밥집,경기도 용인시 처인구 동부로 677 (해곡동),경기도 용인시 처인구 해곡동 364-1번지,17142,37.1900556,127.2625142,
용인시,시골밥집,경기 용인시 기흥구 마북로 169,,,,,
용인시,시골배추국,경기도 용인시 처인구 중부대로1504번길 11 (마평동),경기도 용인시 처인구 마평동 878 ,17145,37.23236856,127.2124053,
용인시,시골보리밥,경기도 용인시 처인구 금령로40번길 13 (김량장동),경기도 용인시 처인구 김량장동 338번지,17049,37.2335775,127.2008987,
용인시,시골보신탕,경기도 용인시 수지구 풍덕천로172번길 19-7 (풍덕천동),경기도 용인시 수지구 풍덕천동 69-45번지,16833,37.3243453,127.1014113,
용인시,시골생오리,경기도 용인시 처인구 이동읍 경기동로706번길 10,경기도 용인시 처인구 이동읍 송전리 603-2번지,17136,37.1381727,127.1970708,
용인시,시골손두부집,"경기도 용인시 처인구 이동읍 백옥대로 805, 1층",경기도 용인시 처인구 이동읍 천리 524 1층 ,17128,37.20781948,127.2071792,
용인시,시골솥뚜껑생삼겹살,경기도 용인시 기흥구 신정로41번길 12 (신갈동),경기도 용인시 기흥구 신갈동 388-411 ,17094,37.27575065,127.1025557,
용인시,시골숯불생고기,경기 용인시 수지구 동천로 68,,,,,
용인시,시골식당,경기도 용인시 처인구 포곡읍 전대로 16 (외1필지 1층),경기도 용인시 처인구 포곡읍 전대리 124-2 외1필지 1층 ,17023,37.28109544,127.2225417,
용인시,시골애 낙지볶음,"경기도 용인시 기흥구 어정로 134-24 (중동, 라온705  101호)",경기도 용인시 기흥구 중동 705 라온705  101호 ,16995,37.27495314,127.1466859,
용인시,시골집,경기도 용인시 처인구 금령로40번길 13 (김량장동),경기도 용인시 처인구 김량장동 338번지,17049,37.2335775,127.2008987,
용인시,시골집,"경기도 용인시 처인구 이동읍 방아로 233-5, 시골집 1층",경기도 용인시 처인구 이동읍 어비리 1258-3 시골집 ,17123,37.10829312,127.1822617,
용인시,시골집,"경기도 용인시 처인구 양지면 한터로 547, 신성빌딩 1층",경기도 용인시 처인구 양지면 대대리 407 신성빌딩 ,17039,37.26235718,127.2650376,
용인시,시골집,"경기도 용인시 처인구 원삼면 보개원삼로 2033, 1층",경기도 용인시 처인구 원삼면 두창리 143-22 1층 ,17175,37.1689703,127.3273463,
용인시,시골집밥,경기 용인시 처인구 양지면 은이로 3,,,,,
용인시,시골홍어집,"경기도 용인시 처인구 금학로341번길 2 (김량장동,(1층))",경기도 용인시 처인구 김량장동 218-4 (1층) ,17044,37.23714639,127.2016317,
용인시,시그널(Signal),"경기도 용인시 처인구 중부대로1331번길 7, 1층 (역북동)",경기도 용인시 처인구 역북동 437-4번지 1층 ,17047,37.23615897,127.1926564,
용인시,시그니처1,"경기도 용인시 기흥구 동백죽전대로 299, 1층 101,107호 (중동)","경기도 용인시 기흥구 중동 435 1층 101,107호 ",16995,37.26760747,127.1530249,
용인시,시그니처원,"경기도 용인시 처인구 백암면 백암로 161, 1층",경기도 용인시 처인구 백암면 백암리 542-2 ,17178,37.16165952,127.377843,
용인시,시나브로,경기 용인시 처인구 양지면 교동로10번길 6,,,,,
용인시,시로이,"경기도 용인시 처인구 백옥대로 1104 (김량장동, 1층, 115호)",경기도 용인시 처인구 김량장동 63-9번지 1층 115호,17051,37.2340767,127.2093179,
용인시,시리얼고메2.0동천직영점,"경기도 용인시 수지구 손곡로 115, 1층 (동천동)",경기도 용인시 수지구 동천동 946-8 ,16822,37.33544466,127.0904899,
용인시,시마스시,"경기도 용인시 기흥구 기흥역로 63, 상가동 4층 일부호 (구갈동, 힐스테이트 기흥)",경기도 용인시 기흥구 구갈동 234 힐스테이트 기흥 ,17065,37.27533201,127.1177629,
용인시,시엠프레,경기 용인시 기흥구 신고매로 59,,,,,
용인시,시온성,"경기도 용인시 수지구 광교마을로 54 (상현동, 에스비타운 303호)",경기도 용인시 수지구 상현동 1132번지 에스비타운 303호,16943,37.2980662,127.070474,
용인시,시우한식부페,"경기도 용인시 처인구 백암면 백암로 76, 가동 1층 (외 1필지)",경기도 용인시 처인구 백암면 박곡리 729-6 외 1필지 가동 ,17180,37.1558605,127.3839226,
용인시,시원회수산,경기 용인시 기흥구 평촌2로1번길 16-5,,,,,
용인시,시월,"경기도 용인시 수지구 성복2로 284, 가동, 나동 1층 (성복동)",경기도 용인시 수지구 성복동 538-4 ,16805,37.31972016,127.0567726,
용인시,시윤푸드,경기도 용인시 처인구 포곡읍 포곡로118번길 35,경기도 용인시 처인구 포곡읍 둔전리 125-1 ,17027,37.26877142,127.2217298,
용인시,시장순대사랑채,"경기도 용인시 처인구 금령로99번길 15 (김량장동,(128호))",경기도 용인시 처인구 김량장동 133-37번지 (128호),17052,37.2368836,127.2066209,
용인시,시장순대삼호점삼순이,"경기도 용인시 처인구 금령로99번길 15, 104호 (김량장동)",경기도 용인시 처인구 김량장동 133-37번지 104호,17052,37.2368836,127.2066209,
용인시,시장순대집,경기도 용인시 처인구 금령로99번길 19 (김량장동),경기도 용인시 처인구 김량장동 133-102번지,17052,37.2372706,127.2068474,
용인시,시장회수산,"경기도 용인시 수지구 광교마을로 90, 상가동 1층 102호 (상현동, 광교마을휴먼시아41단지)",경기도 용인시 수지구 상현동 1135번지 광교마을휴먼시아41단지 ,16943,37.29595559,127.0743293,
용인시,시즌(season),"경기도 용인시 기흥구 죽전로15번길 19-3, 1층 일부호 (보정동)",경기도 용인시 기흥구 보정동 1181-5 1층 일부 ,16897,37.32223313,127.1099973,
용인시,시크릿레시피 아구찜,"경기도 용인시 기흥구 어정로 88, 1층 일부호 (상하동)",경기도 용인시 기흥구 상하동 462-4 감자탕부대찌개 ,16994,37.27391373,127.1397764,
용인시,시크릿보쌈,경기 용인시 처인구 금령로99번길 18-12,,,,,
용인시,식껍 수지구청점,경기 용인시 수지구 풍덕천로147번길 12 ,,,,,
용인시,식껍 죽전점,"경기도 용인시 수지구 현암로 95, 현대프라자 1층 115호 (죽전동)",경기도 용인시 수지구 죽전동 1175-7 현대프라자 ,16875,37.33187355,127.1197117,
용인시,식당,"경기도 용인시 기흥구 동백3로11번길 12 (중동, 브릭스타워 115,116호)","경기도 용인시 기흥구 중동 852-3 브릭스타워 115,116호 ",17006,37.27019468,127.153092,
용인시,식물원K,경기도 용인시 처인구 포곡읍 옥현로65번길 238,경기도 용인시 처인구 포곡읍 전대리 85-9 ,17022,37.28345936,127.2273951,
용인시,신 도다리네,"경기도 용인시 기흥구 관곡로 92-1 (구갈동,대원빌딩 1층)",경기도 용인시 기흥구 구갈동 353-5 대원빌딩 1층 ,16972,37.28040128,127.1132702,
용인시,신갈나주곰탕&큰손냉면,"경기도 용인시 기흥구 신구로 8 (신갈동, 1,2층)","경기도 용인시 기흥구 신갈동 64-1번지 1,2층 ",17064,37.2727905,127.1097212,
용인시,신갈동태탕,경기 용인시 기흥구 금화로108번길 37,,,,,
용인시,신갈복집,경기 용인시 기흥구 신구로12번길 31,,,,,
용인시,신갈봉평메밀촌,경기 용인시 기흥구 중부대로 375,,,,,
용인시,신갈엄마집밥,"경기도 용인시 기흥구 신갈로57번길 32, 103호 (신갈동)",경기도 용인시 기흥구 신갈동 57-32 103호,16967,37.27410061,127.1051022,
용인시,신갈자매식당,"경기도 용인시 기흥구 신갈로68번길 22, 1층 (신갈동)",경기도 용인시 기흥구 신갈동 53-9 ,16969,37.27309146,127.1079386,
용인시,신계동 장어,경기 용인시 수지구 수지로227번길 12,,,,,
용인시,신기라성,경기 용인시 기흥구 상갈로11번길 11,,,,,
용인시,신남서문곰탕,"경기도 용인시 기흥구 용구대로2469번길 124, 1,2층 (보정동)","경기도 용인시 기흥구 보정동 547-25번지 1,2층",16905,37.3176741,127.105746,
용인시,신단설렁탕,경기 용인시 기흥구 죽전로 23 ,,,,,
용인시,신들린짬뽕,경기도 용인시 기흥구 신구로 13 (신갈동),경기도 용인시 기흥구 신갈동 50-8번지,16969,37.2732144,127.1093047,
용인시,신디오니스,"경기도 용인시 처인구 금령로40번길 3 (김량장동,(1층))",경기도 용인시 처인구 김량장동 285-8번지 (1층) ,17049,37.23455726,127.2007964,
용인시,신떡순양지점,"경기도 용인시 처인구 양지면 양지로 158, 2층",경기도 용인시 처인구 양지면 양지리 468-5 ,17158,37.23418239,127.2856656,
용인시,신라 황소곱창,경기 용인시 수지구 만현로 88,,,,,
용인시,신룽푸마라탕 AK기흥점,경기 용인시 기흥구 기흥역로 63,,,,,
용인시,신마라양꼬치,"경기도 용인시 처인구 명지로60번길 23-21, 1층 (역북동)",경기도 용인시 처인구 역북동 598-11 ,17056,37.22932191,127.1875376,
