,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,Latitude,Longitude,이용가능시간,이용자 제한,지번주소,행정동
2925,스타코프,더샵동천이스트포레,7,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2926,스타코프,더샵동천이스트포레,8,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2927,스타코프,더샵동천이스트포레,9,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2928,스타코프,더샵동천이스트포레,10,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2929,스타코프,더샵동천이스트포레,11,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2930,스타코프,더샵동천이스트포레,12,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2931,스타코프,더샵동천이스트포레,13,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2932,스타코프,더샵동천이스트포레,14,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2933,스타코프,더샵동천이스트포레,15,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2934,스타코프,더샵동천이스트포레,16,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2935,스타코프,더샵동천이스트포레,17,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2936,스타코프,더샵동천이스트포레,18,AC완속,경기도,용인시,경기도 용인시 수지구 수풍로 89더샵동천이스트포레(더샵 동천이스트포레),37.3318415,127.093177,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 동천동 산151-2 더샵 동천이스트포레,동천동
2937,스타코프,더샵수지포레 아파트,1,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2938,스타코프,더샵수지포레 아파트,2,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2939,스타코프,더샵수지포레 아파트,3,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2940,스타코프,더샵수지포레 아파트,4,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2941,스타코프,더샵수지포레 아파트,5,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2942,스타코프,더샵수지포레 아파트,6,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2943,스타코프,더샵수지포레 아파트,7,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2944,스타코프,더샵수지포레 아파트,8,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2945,스타코프,더샵수지포레 아파트,9,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2946,스타코프,더샵수지포레 아파트,10,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2947,스타코프,더샵수지포레 아파트,11,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2948,스타코프,더샵수지포레 아파트,12,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2949,스타코프,더샵수지포레 아파트,13,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2950,스타코프,더샵수지포레 아파트,14,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2951,스타코프,더샵수지포레 아파트,15,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2952,스타코프,더샵수지포레 아파트,16,AC완속,경기도,용인시,경기도 용인시 수지구 만현로67번길 20더샵수지포레 아파트(1214 더샵수지포레),37.3058826,127.084795,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 수지구 상현동 1214 더샵수지포레,상현2동
2953,스타코프,동백라풀리움1단지 (저압수용가),1,AC완속,경기도,용인시,경기도 용인시 기흥구 동백1로 42동백라풀리움1단지 (저압수용가)(1006 동백라폴리움1단지),37.2647687,127.1613098,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 기흥구 중동 1006 동백라폴리움 1단지,동백2동
2954,스타코프,동백아펠바움3차 (저압수용가),1,AC완속,경기도,용인시,경기도 용인시 기흥구 동백2로32번길 7-35동백아펠바움3차 (저압수용가)(959-35 동백아펠바움3차),37.2681022,127.1578771,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 기흥구 중동 959-35 동백아펠바움3차,동백2동
2957,스타코프,삼성전자 기흥캠퍼스,2,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2958,스타코프,삼성전자 기흥캠퍼스,3,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2959,스타코프,삼성전자 기흥캠퍼스,5,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2960,스타코프,삼성전자 기흥캠퍼스,7,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2961,스타코프,삼성전자 기흥캠퍼스,8,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2962,스타코프,삼성전자 기흥캠퍼스,10,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2963,스타코프,삼성전자 기흥캠퍼스,11,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2964,스타코프,삼성전자 기흥캠퍼스,12,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2965,스타코프,삼성전자 기흥캠퍼스,13,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
2966,스타코프,삼성전자 기흥캠퍼스,14,AC완속,경기도,용인시,경기도 용인시 기흥구 삼성로 1삼성전자 기흥캠퍼스(산24 삼성전자(주)기흥캠퍼스),37.2298219,127.079811,09:00~18:00,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,서농동
