,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한
2372,파워큐브,신동백롯데캐슬에코1단지,36,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2374,파워큐브,신동백롯데캐슬에코1단지,37,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2376,파워큐브,신동백롯데캐슬에코1단지,38,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2378,파워큐브,신동백롯데캐슬에코1단지,39,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2380,파워큐브,신동백롯데캐슬에코1단지,40,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2382,파워큐브,신동백롯데캐슬에코1단지,41,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2384,파워큐브,신동백롯데캐슬에코1단지,42,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2386,파워큐브,신동백롯데캐슬에코1단지,43,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2388,파워큐브,신동백롯데캐슬에코1단지,44,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2390,파워큐브,신동백롯데캐슬에코1단지,45,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2392,파워큐브,신동백롯데캐슬에코1단지,46,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2394,파워큐브,신동백롯데캐슬에코1단지,47,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2396,파워큐브,신동백롯데캐슬에코1단지,48,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2398,파워큐브,신동백롯데캐슬에코1단지,49,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2400,파워큐브,신동백롯데캐슬에코1단지,50,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2402,파워큐브,신동백롯데캐슬에코1단지,51,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2404,파워큐브,신동백롯데캐슬에코1단지,52,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2406,파워큐브,신동백롯데캐슬에코1단지,53,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2408,파워큐브,신동백롯데캐슬에코1단지,54,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2410,파워큐브,신동백롯데캐슬에코1단지,55,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2412,파워큐브,신동백롯데캐슬에코1단지,56,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2414,파워큐브,신동백롯데캐슬에코1단지,57,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2416,파워큐브,신동백롯데캐슬에코1단지,58,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2418,파워큐브,신동백롯데캐슬에코1단지,59,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2420,파워큐브,신동백롯데캐슬에코1단지,60,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2422,파워큐브,신동백롯데캐슬에코1단지,61,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2424,파워큐브,신동백롯데캐슬에코1단지,62,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2426,파워큐브,신동백롯데캐슬에코1단지,63,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2428,파워큐브,신동백롯데캐슬에코1단지,64,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2430,파워큐브,신동백롯데캐슬에코1단지,65,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2432,파워큐브,신동백롯데캐슬에코1단지,66,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자 외 출입제한
2434,파워큐브,신동백롯데캐슬에코1단지,67,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자외 출입제한
2435,파워큐브,신동백롯데캐슬에코1단지,68,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 80(1096 신동백롯데캐슬에코1단지),24시간,거주자외 출입제한
2436,파워큐브,신동백롯데캐슬에코2단지입주자대표회의-1,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 67,09:00~18:00,거주자외 출입제한
2437,파워큐브,신동백롯데캐슬에코2단지입주자대표회의-1,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 67,09:00~18:00,거주자외 출입제한
2438,파워큐브,신동백롯데캐슬에코2단지입주자대표회의-1,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 67,09:00~18:00,거주자외 출입제한
2439,파워큐브,신동백롯데캐슬에코2단지입주자대표회의-2,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 67,09:00~18:00,거주자외 출입제한
2440,파워큐브,신동백롯데캐슬에코2단지입주자대표회의-2,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 67,09:00~18:00,거주자외 출입제한
2441,파워큐브,신동백롯데캐슬에코2단지입주자대표회의-2,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 67,09:00~18:00,거주자외 출입제한
2442,파워큐브,신동백서해그랑블1차아파트입주자대표회의,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 81(서해그랑블 1차),24시간,거주자외 출입제한
2443,파워큐브,신동백서해그랑블1차아파트입주자대표회의,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백죽전대로527번길 81(서해그랑블 1차),24시간,거주자외 출입제한
2444,파워큐브,신일유토빌아파트입주자대표회의-1,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2445,파워큐브,신일유토빌아파트입주자대표회의-1,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2446,파워큐브,신일유토빌아파트입주자대표회의-1,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2447,파워큐브,신일유토빌아파트입주자대표회의-1,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2448,파워큐브,신일유토빌아파트입주자대표회의-2,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2449,파워큐브,신일유토빌아파트입주자대표회의-2,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2450,파워큐브,신일유토빌아파트입주자대표회의-3,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2451,파워큐브,신일유토빌아파트입주자대표회의-3,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2452,파워큐브,신일유토빌아파트입주자대표회의-4,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2453,파워큐브,신일유토빌아파트입주자대표회의-4,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 어정로 62-7,24시간,거주자외 출입제한
2454,파워큐브,신정마을9단지-902동,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제1주차장 902동쪽,24시간,거주자외 출입제한
2455,파워큐브,신정마을9단지-902동,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제1주차장 902동쪽,24시간,거주자외 출입제한
2456,파워큐브,신정마을9단지-903동,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제2주차장 903동쪽,24시간,거주자외 출입제한
2457,파워큐브,신정마을9단지-904동,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제3주차장 904동쪽,24시간,거주자외 출입제한
2458,파워큐브,신정마을9단지-904동,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제3주차장 904동쪽,24시간,거주자외 출입제한
2459,파워큐브,신정마을9단지-907동,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제4주차장 907동쪽,24시간,거주자외 출입제한
2460,파워큐브,신정마을9단지-907동,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제4주차장 907동쪽,24시간,거주자외 출입제한
2461,파워큐브,신정마을9단지-909동,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로 76제5주차장 909동쪽,24시간,거주자외 출입제한
2462,파워큐브,신촌마을죽전스타클래스타운하우스5블럭,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 신촌로 78(타운하우스 5블럭),24시간,거주자외 출입제한
2463,파워큐브,양지포레스토리,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 양지면 은이로 85,24시간,거주자외 출입제한
2464,파워큐브,역북1단지우남퍼스트빌아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 60,24시간,거주자외 출입제한
2465,파워큐브,역북1단지우남퍼스트빌아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 60,24시간,거주자외 출입제한
2466,파워큐브,역북1단지우남퍼스트빌아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 60,24시간,거주자외 출입제한
2467,파워큐브,역북1단지우남퍼스트빌아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 60,24시간,거주자외 출입제한
2468,파워큐브,역북2단지우남퍼스트빌,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 59,24시간,거주자외 출입제한
2469,파워큐브,역북2단지우남퍼스트빌,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 59,24시간,거주자외 출입제한
2470,파워큐브,역북2단지우남퍼스트빌,3,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 59,24시간,거주자외 출입제한
2471,파워큐브,역북2단지우남퍼스트빌,4,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 낙은로 59,24시간,거주자외 출입제한
